# created by LinkChecker at 2025-12-18 23:45:19-004
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
https://www.bcsdk12.net/departments/finance/cfo_contact;https://www.bcsdk12.net/departments/finance;;404 Not Found;;;False;https://www.bcsdk12.net/departments/finance/cfo_contact;430;25;contact me;-1;-1;17.344692945480347;0;2;
/fs/resource-manager/view/dec1ff8a-dad7-4458-af81-a4b280f99279;https://www.bcsdk12.net/departments/instructional-technology;;404 Not Found;;;False;https://www.bcsdk12.net/fs/resource-manager/view/dec1ff8a-dad7-4458-af81-a4b280f99279;420;485;;-1;-1;17.4441921710968;0;2;
https://www.bcsdk12.net/cms/Coding;https://www.bcsdk12.net/departments/instructional-technology;;404 Not Found;;;False;https://www.bcsdk12.net/cms/Coding;423;37;StudentsCoding ES;-1;-1;17.465985536575317;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024913;https://www.bcsdk12.net/departments/communications;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024913;472;4;Newsletters;-1;-1;19.63990592956543;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024921;https://www.bcsdk12.net/departments/communications;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024921;474;4;The Board Brief newsletters;-1;-1;19.852330923080444;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1927946;https://www.bcsdk12.net/departments/district-effectiveness-federal-programs/title-ix-part-a-mckinney-vento-education/homeless-education-program;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1927946;455;235;here on our website;-1;-1;18.52005910873413;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1929832;https://www.bcsdk12.net/departments/district-effectiveness-federal-programs/title-ix-part-a-mckinney-vento-education/community-resources;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1929832;446;4;https://www.bcsdk12.net/domain/78;-1;-1;18.72544550895691;0;2;
https://www.bcsdk12.net/departments/safety_and_risk_management/school_safety_contact;https://www.bcsdk12.net/departments/operations/safety-and-risk-management;;404 Not Found;;;False;https://www.bcsdk12.net/departments/safety_and_risk_management/school_safety_contact;439;54;Contact School Safety;-1;-1;17.492852449417114;0;2;
https://www.bcsdk12.net/careers/special_programs/elam_alexander_academy;https://www.bcsdk12.net/careers/special-programs;;404 Not Found;;;False;https://www.bcsdk12.net/careers/special_programs/elam_alexander_academy;408;15;ELAM ALEXANDER ACADEMY;-1;-1;17.7738196849823;0;2;
https://www.bcsdk12.net/careers/special_programs/w__s__hutchings_college___career_academy;https://www.bcsdk12.net/careers/special-programs;;404 Not Found;;;False;https://www.bcsdk12.net/careers/special_programs/w__s__hutchings_college___career_academy;414;4;"W.S. HUTCHINGS
COLLEGE & CAREER ACADEMY";-1;-1;17.419099807739258;0;2;
https://www.bcsdk12.net/careers/special_programs/northwoods_academy;https://www.bcsdk12.net/careers/special-programs;;404 Not Found;;;False;https://www.bcsdk12.net/careers/special_programs/northwoods_academy;436;30;NORTHWOODS ACADEMY;-1;-1;17.840425968170166;0;2;
https://www.bcsdk12.net/cms/one.aspx?pageId=2101469;https://www.bcsdk12.net/departments/research-evaluation-assessment-and-accountability/transfers-withdrawals;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/one.aspx?pageId=2101469;435;204;CLICK HERE;-1;-1;16.53744864463806;0;2;
https://www.bcsdk12.net/careers/special_programs/s_o_a_r_academy;https://www.bcsdk12.net/careers/special-programs;;404 Not Found;;;False;https://www.bcsdk12.net/careers/special_programs/s_o_a_r_academy;440;27;SOAR ACADEMY;-1;-1;17.97584867477417;0;2;
https://www.bcsdk12.net/careers/special_programs/v_i_p_academy;https://www.bcsdk12.net/careers/special-programs;;404 Not Found;;;False;https://www.bcsdk12.net/careers/special_programs/v_i_p_academy;446;27;VIP ACADEMY;-1;-1;18.017547845840454;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2101662#;https://www.bcsdk12.net/departments/research-evaluation-assessment-and-accountability/infinite-campus/quick-tips;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2101662;434;7;Quick Tip Sheets;-1;-1;17.022124528884888;0;2;
https://www.bcsdk12.net/common/pages/DisplayFile.aspx?itemId=47592404;https://www.bcsdk12.net/careers/international-teachers;;403 Forbidden;;;False;https://www.bcsdk12.net/common/pages/DisplayFile.aspx?itemId=47592404;416;4;Application for Certification;-1;-1;16.951712369918823;0;2;
# Stopped checking at 2025-12-18 23:52:15-004 (6 minutes, 56 seconds)
